0	0	0.007838970	-0.000000000	0.000000000	0.000000000
1	0	0.000042724	0.000042723	0.000000000	0.000000000
2	0	-0.000000000	0.007761958	0.000000000	0.000000000
3	0	0.007761958	0.007761956	0.000000000	0.000000000
4	0	0.007761956	0.002706945	0.000000000	0.000000000
5	0	0.002706945	0.000121471	0.000000000	0.000000000
6	0	0.000121471	0.000054829	0.000000000	0.000000000
7	0	0.000054829	0.000006012	0.000000000	0.000000000
8	0	0.000006012	0.000000000	0.000000000	0.000000000
9	0	0.000054829	0.000054829	0.000000000	-0.000000000
10	0	0.000000000	0.001560540	0.000000000	0.000000000
11	0	0.001560540	0.007754329	0.000000000	0.000000000
12	0	0.007754329	0.007754327	0.000000000	0.000000000
13	0	0.000000000	0.007847315	0.000000000	0.000000000
14	0	0.007847315	0.007847311	0.000000000	0.000000000
15	0	0.007847311	0.001583785	0.000000000	0.000000000
16	0	0.001583785	0.000000001	0.000000000	0.000000000
17	0	0.000000001	-0.000000000	0.000000000	0.000000000
18	0	0.000000000	0.007847315	0.000000000	0.000000000
19	0	0.007847315	0.007847311	0.000000000	0.000000000
20	0	0.000054607	0.000054607	0.000000000	512.158787201
21	0	0.000000000	0.007782104	0.000000000	0.000000000
22	0	0.007782104	0.007782103	0.000000000	0.000000000
23	0	0.000054986	0.000054986	0.000000000	0.000000000
24	0	0.000486382	0.000000117	0.000000000	-512.159275482
25	0	0.000003339	0.000018248	0.000000000	0.000000000
26	0	0.000018248	0.000018248	0.000000000	0.000000000
27	0	0.000018248	0.000000001	0.000000000	0.000000000
28	0	0.000000001	0.000000000	0.000000000	0.000000000
29	0	0.000000000	0.000000001	0.000000000	0.000000000
30	0	0.000000001	0.001957776	0.000000000	0.000000000
31	0	0.001957776	0.007741931	0.000000000	0.000000000
32	0	0.007741931	0.007741929	0.000000000	0.000000000
33	0	0.007741929	0.001557440	0.000000000	0.000000000
34	0	-0.000000000	0.007904177	0.000000000	0.000000000
35	0	0.000054163	0.000054163	0.000000000	0.000000000
36	0	0.007904174	0.000000000	0.000000000	-512.160252044
37	0	0.007741931	0.007741929	0.000000000	-512.160740326
38	0	0.000000001	0.000000000	0.000000000	0.000000000
39	0	0.000000000	0.000000002	0.000000000	0.000000000
40	0	0.000000000	0.008074766	0.000000000	0.000000000
41	0	0.000019072	0.007961037	0.000000000	0.000000000
42	0	0.000076609	-0.000000000	0.000000000	0.000000000
43	0	0.000000000	0.007741931	0.000000000	512.162205169
44	0	0.000000000	0.008083111	0.000000000	0.000000000
45	0	0.008083111	0.000076739	0.000000000	0.000000000
46	0	0.000076739	0.007969381	0.000000000	0.000000000
47	0	0.000000000	0.007969381	0.000000000	-512.162693451
48	0	0.000000000	0.007741931	0.000000000	0.000000000
49	0	0.000000000	0.007741929	0.000000000	0.000000000
50	0	0.000000000	0.007741931	0.000000000	0.000000000
51	0	0.000000000	0.000000002	0.000000000	0.000000000
52	0	0.000000002	0.001216293	0.000000000	0.000000000
53	0	0.001216293	0.007855659	0.000000000	0.000000000
54	0	0.007855659	0.007855656	0.000000000	0.000000000
55	0	0.007855656	0.001557440	0.000000000	0.000000000
56	0	0.001557440	0.000000002	0.000000000	0.000000000
57	0	0.000000002	0.000000000	0.000000000	0.000000000
58	0	0.000000000	0.000000000	0.000000000	-512.163670013
59	0	0.000000000	0.007782104	0.000000000	0.000000000
60	0	0.007782104	0.007782103	0.000000000	0.000000000
61	0	0.007782103	0.001977861	0.000000000	0.000000000
62	0	0.001977861	0.000096912	0.000000000	0.000000000
63	0	0.000096912	0.000030112	0.000000000	0.000000000
64	0	0.000030112	0.000030112	0.000000000	-0.000000000
65	0	0.000000000	0.000000002	0.000000000	0.000000000
66	0	0.000000002	0.001557440	0.000000000	0.000000000
67	0	0.001557440	0.007855659	0.000000000	0.000000000
68	0	0.007855659	0.007855656	0.000000000	0.000000000
69	0	0.007855656	0.001557440	0.000000000	0.000000000
70	0	0.001557440	0.000000001	0.000000000	0.000000000
71	0	0.000000001	0.000000000	0.000000000	0.000000000
72	0	0.000000004	-0.000000000	0.000000000	-0.000000000
73	0	0.000000000	0.007904177	0.000000000	0.000000000
74	0	0.007904177	0.007904174	0.000000000	0.000000000
75	0	0.007904174	0.001569569	0.000000000	0.000000000
76	0	0.001569569	0.000125315	0.000000000	0.000000000
77	0	0.000125315	0.000031065	0.000000000	0.000000000
78	0	0.000031065	0.000031065	0.000000000	0.000000000
79	0	0.000031065	-0.000000000	0.000000000	512.165134857
80	0	0.000000001	0.000000000	0.000000000	0.000000000
81	0	0.000000000	0.000000001	0.000000000	0.000000000
82	0	0.000000001	0.000001901	0.000000000	0.000000000
83	0	0.000001901	0.000029798	0.000000000	0.000000000
84	0	0.000029798	0.000029798	0.000000000	0.000000000
85	0	0.000029798	0.000098061	0.000000000	0.000000000
86	0	0.000098061	0.001131029	0.000000000	0.000000000
87	0	0.001131029	0.007741931	0.000000000	0.000000000
88	0	0.007741931	0.007741929	0.000000000	0.000000000
89	0	0.007741929	0.001585871	0.000000000	512.165623138
90	0	0.000000000	0.007969381	0.000000000	0.000000000
91	0	0.007969385	0.007969381	0.000000000	512.166111419
92	0	0.000000000	0.000000005	0.000000000	0.000000000
93	0	0.000000005	0.007741931	0.000000000	0.000000000
94	0	0.000000000	0.000000004	0.000000000	0.000000000
95	0	-0.000000000	0.008310439	0.000000000	-512.166599701
96	0	0.008196836	0.000000000	0.000000000	0.000000000
97	0	0.000000000	0.008196833	0.000000000	512.167087982
98	0	0.008139973	-0.000000000	0.000000000	0.000000000
99	0	-0.000000000	0.000020470	0.000000000	0.000000000
100	0	0.000020470	0.000000000	0.000000000	0.000000000
101	0	0.000000000	0.008139970	0.000000000	-0.000000000
102	0	0.000000000	0.007847311	0.000000000	0.000000000
103	0	-0.000000000	0.007733586	0.000000000	-0.000000000
104	0	0.000031575	0.007855659	0.000000000	0.000000000
105	0	0.000031575	0.007855656	0.000000000	0.000000000
106	0	0.000000000	0.007838966	0.000000000	0.000000000
107	0	0.007838966	0.007838970	0.000000000	0.000000000
108	0	0.000000000	0.000000225	0.000000000	0.000000000
109	0	0.000000225	0.000001938	0.000000000	0.000000000
110	0	0.000001938	0.000001938	0.000000000	0.000000000
111	0	0.000001938	0.000000219	0.000000000	0.000000000
112	0	0.000001938	0.000000000	0.000000000	0.000000000
113	0	0.000001938	0.000030843	0.000000000	0.000000000
114	0	0.000030843	0.000030843	0.000000000	0.000000000
115	0	0.000030843	0.000006131	0.000000000	-0.000000000
116	0	0.000000000	0.000006131	0.000000000	0.000000000
117	0	0.000006131	0.000030006	0.000000000	0.000000000
118	0	0.000030006	0.000030006	0.000000000	0.000000000
119	0	0.000030006	0.000006131	0.000000000	0.000000000
120	0	0.000000000	0.007788661	0.000000000	-0.000000000
121	0	0.000000000	0.000005922	0.000000000	0.000000000
122	0	0.000005922	0.000030006	0.000000000	0.000000000
123	0	0.000030006	0.000030006	0.000000000	0.000000000
124	0	0.000030006	0.000006340	0.000000000	-0.000000000
125	0	0.000000000	0.000006340	0.000000000	0.000000000
126	0	0.000006340	0.000030006	0.000000000	0.000000000
127	0	0.000030006	0.000030006	0.000000000	0.000000000
128	0	0.000030006	0.000006131	0.000000000	0.000000000
129	0	-0.000000000	0.007895829	0.000000000	-0.000000000
130	0	0.000000000	0.000003403	0.000000000	0.000000000
131	0	0.000003403	0.000030843	0.000000000	0.000000000
132	0	0.000030843	0.000030843	0.000000000	0.000000000
133	0	0.000030843	0.000006131	0.000000000	0.000000000
134	0	0.000006131	0.000001085	0.000000000	0.000000000
135	0	0.000001085	0.000000219	0.000000000	0.000000000
136	0	0.000000219	0.000000219	0.000000000	-0.000000000
137	0	0.000000000	0.003543498	0.000000000	0.000000000
138	0	0.003543498	0.007895833	0.000000000	0.000000000
139	0	0.007895833	0.007895829	0.000000000	0.000000000
140	0	0.007895829	0.002793313	0.000000000	0.000000000
141	0	0.000030844	0.000030844	0.000000000	-0.000000000
142	0	-0.000000001	-0.000000041	0.000000000	0.000000000
143	0	-0.000000041	-0.000000041	0.000000000	0.000000000
144	0	-0.000000041	-0.000000000	0.000000000	0.000000000
145	0	-0.000000000	0.000003403	0.000000000	0.000000000
146	0	0.000003403	0.000030006	0.000000000	0.000000000
147	0	0.000030006	0.000030006	0.000000000	0.000000000
148	0	0.000030006	0.000003403	0.000000000	0.000000000
149	0	0.000003403	0.000000000	0.000000000	0.000000000
150	0	0.000000000	0.007574442	0.000000000	0.000000000
151	0	0.000003298	0.000029169	0.000000000	0.000000000
152	0	0.000029169	0.000029169	0.000000000	0.000000000
153	0	0.000029169	0.000003298	0.000000000	0.000000000
154	0	0.000000000	0.000003298	0.000000000	-0.000000000
155	0	0.000000000	0.000030843	0.000000000	0.000000000
156	0	0.000030843	0.000030843	0.000000000	0.000000000
157	0	0.000123698	0.000123698	0.000000000	-0.000000000
158	0	0.000000114	0.000000000	0.000000000	0.000000000
159	0	0.000000000	0.000485487	0.000000000	0.000000000
160	0	0.000485487	0.000485487	0.000000000	0.000000000
161	0	0.001944572	0.001944572	0.000000000	-0.000000000
162	0	0.000000000	0.007749322	0.000000000	0.000000000
163	0	0.000001119	0.000001119	0.000000000	0.000000000
164	0	0.000001119	0.000030535	0.000000000	0.000000000
165	0	0.000000000	0.000001119	0.000000000	-0.000000000
166	0	0.007895829	0.007895833	0.000000000	-0.000000000
167	0	0.000000000	0.000029169	0.000000000	0.000000000
168	0	0.000006340	0.000030844	0.000000000	0.000000000
169	0	0.000030844	0.000030844	0.000000000	0.000000000
170	0	0.000030844	0.000006550	0.000000000	0.000000000
171	0	0.000006550	0.000030844	0.000000000	0.000000000
172	0	0.000030844	0.000030844	0.000000000	0.000000000
173	0	0.000030844	0.000006340	0.000000000	0.000000000
174	0	0.000006550	0.000000000	0.000000000	0.000000000
175	0	0.000000000	0.000006340	0.000000000	-0.000000000
176	0	0.000000000	0.000030844	0.000000000	0.000000000
177	0	0.000003508	0.000030006	0.000000000	0.000000000
178	0	0.000030006	0.000030006	0.000000000	0.000000000
179	0	0.000030006	0.000003403	0.000000000	0.000000000
180	0	0.000000000	0.000003403	0.000000000	-0.000000000
181	0	0.000000000	0.000003612	0.000000000	0.000000000
182	0	0.000003612	0.000030843	0.000000000	0.000000000
183	0	0.000030843	0.000030843	0.000000000	0.000000000
184	0	0.000030843	0.000003403	0.000000000	0.000000000
185	0	0.000003403	0.000000000	0.000000000	0.000000000
186	0	-0.000001242	0.000029168	0.000000000	0.000000000
187	0	0.000006340	0.000030843	0.000000000	0.000000000
188	0	0.000030843	0.000030843	0.000000000	0.000000000
189	0	0.000030843	0.000005922	0.000000000	0.000000000
190	0	0.000005922	0.000000000	0.000000000	0.000000000
191	0	-0.000001085	0.000029169	0.000000000	0.000000000
192	0	0.000000000	0.000006131	0.000000000	0.000000000
193	0	0.000006131	0.000030006	0.000000000	0.000000000
194	0	0.000030006	0.000030006	0.000000000	0.000000000
195	0	0.000030006	0.000006340	0.000000000	-0.000000000
196	0	0.000000000	0.000029169	0.000000000	0.000000000
197	0	0.000003298	0.000029169	0.000000000	0.000000000
198	0	0.000029169	0.000029169	0.000000000	0.000000000
199	0	0.000029169	0.000003403	0.000000000	-0.000000000
200	0	0.000000000	0.000000001	0.000000000	0.000000000
201	0	0.000000001	0.000000120	0.000000000	0.000000000
202	0	0.000000120	0.000000120	0.000000000	0.000000000
203	0	0.000000120	0.000001818	0.000000000	0.000000000
204	0	0.000001818	0.000030843	0.000000000	0.000000000
205	0	0.000030843	0.000003612	0.000000000	-0.000000000
